Flow,Occupancy,Speed
1236.0,0.026000000000000002,67.0
1404.0,0.0318,66.6
1620.0,0.0329,67.6
1320.0,0.0271,68.9
1464.0,0.0299,69.5
1176.0,0.0268,67.2
1212.0,0.0268,66.6
1236.0,0.0262,67.5
1128.0,0.024,67.9
1140.0,0.0243,68.2
1248.0,0.0257,69.4
1428.0,0.0311,68.5
1272.0,0.0255,69.7
1140.0,0.0238,69.3
1356.0,0.0288,68.5
1200.0,0.0254,68.4
1380.0,0.0292,68.2
1500.0,0.0319,68.3
1212.0,0.0239,69.2
1332.0,0.0289,67.9
1260.0,0.0281,67.5
1572.0,0.0377,65.0
1464.0,0.0312,66.6
1404.0,0.03,67.3
1548.0,0.0313,69.6
1380.0,0.0291,68.8
1368.0,0.0282,69.3
1488.0,0.0311,69.8
1596.0,0.0331,70.2
1464.0,0.03,70.3
1440.0,0.0294,69.9
1464.0,0.0324,67.8
924.0,0.0193,68.6
1104.0,0.0235,69.5
1032.0,0.0225,68.5
1416.0,0.0301,67.6
1272.0,0.027000000000000003,68.2
1128.0,0.0244,67.7
1308.0,0.0287,66.4
1068.0,0.0236,67.6
1116.0,0.0231,68.2
816.0,0.0165,69.1
984.0,0.0206,68.2
984.0,0.0207,68.9
1176.0,0.0284,65.9
960.0,0.0223,65.0
828.0,0.0178,66.8
804.0,0.0174,66.9
588.0,0.0124,68.5
948.0,0.0202,68.6
732.0,0.0161,68.7
900.0,0.02,67.7
948.0,0.0193,68.7
624.0,0.0134,68.5
624.0,0.0137,67.5
852.0,0.0187,66.9
492.0,0.0102,68.6
492.0,0.0112,67.9
504.0,0.0119,67.9
660.0,0.0153,68.2
444.0,0.0103,67.7
516.0,0.0118,67.4
480.0,0.0108,67.9
456.0,0.0087,69.5
576.0,0.013000000000000001,68.1
468.0,0.0103,68.8
588.0,0.0118,69.0
564.0,0.0111,69.2
540.0,0.0105,69.6
312.0,0.0061,69.7
600.0,0.0119,69.5
492.0,0.0103,69.5
432.0,0.0084,70.0
516.0,0.0126,68.2
372.0,0.0083,67.9
492.0,0.01,68.9
444.0,0.0093,69.2
444.0,0.0092,69.3
492.0,0.0108,69.3
480.0,0.0102,68.9
348.0,0.006999999999999999,68.8
372.0,0.0071,70.1
336.0,0.0065,68.7
420.0,0.0081,69.4
420.0,0.0081,69.5
516.0,0.0102,69.5
372.0,0.0075,69.6
444.0,0.0101,68.9
432.0,0.0085,69.6
324.0,0.0061,69.4
336.0,0.0061,69.7
180.0,0.0033,69.3
276.0,0.0059,69.1
240.0,0.0051,69.7
276.0,0.0068,69.1
228.0,0.0059,69.0
180.0,0.0037,70.3
312.0,0.0058,70.0
180.0,0.004,69.0
168.0,0.0034,69.4
108.0,0.0025,69.0
216.0,0.0046,68.7
84.0,0.0016,70.2
168.0,0.0037,69.4
84.0,0.0015,70.1
216.0,0.0043,69.5
48.0,0.0009,69.7
84.0,0.0019,69.3
144.0,0.0036,69.2
180.0,0.0042,69.2
156.0,0.0044,68.6
96.0,0.0022,68.4
132.0,0.0038,69.7
120.0,0.0036,67.9
72.0,0.0015,69.8
48.0,0.001,68.0
108.0,0.0021,69.7
60.0,0.0015,70.4
96.0,0.0021,69.8
144.0,0.0042,69.3
60.0,0.0014,68.9
120.0,0.0046,69.0
84.0,0.0018,69.2
108.0,0.0025,70.4
24.0,0.0006,69.6
132.0,0.0029,70.1
84.0,0.0026,67.3
60.0,0.0013,69.6
168.0,0.0041,69.1
108.0,0.0026,70.5
60.0,0.0022,68.8
84.0,0.0022,69.9
108.0,0.0035,67.3
72.0,0.0016,68.5
108.0,0.003,68.8
132.0,0.0027,69.3
84.0,0.0027,69.9
144.0,0.0036,68.8
180.0,0.0041,70.2
60.0,0.0015,69.9
192.0,0.0054,69.5
60.0,0.0011,69.7
120.0,0.0033,69.9
72.0,0.0013,69.0
156.0,0.0045,67.7
204.0,0.0042,69.3
120.0,0.0022,69.4
156.0,0.0031,69.6
192.0,0.0043,70.5
288.0,0.0077,69.4
300.0,0.0062,69.6
324.0,0.0066,69.9
240.0,0.0059,69.2
408.0,0.0084,69.1
312.0,0.0064,69.7
444.0,0.0092,69.9
468.0,0.0093,69.7
396.0,0.01,68.2
696.0,0.013999999999999999,69.6
600.0,0.0139,69.1
972.0,0.0192,69.9
984.0,0.0199,70.1
1164.0,0.0227,70.7
1416.0,0.0284,69.2
996.0,0.0207,68.4
1404.0,0.028999999999999998,68.9
1416.0,0.0281,69.6
1704.0,0.0349,69.4
1896.0,0.0376,70.5
2148.0,0.0424,71.1
2412.0,0.0504,69.3
2976.0,0.0613,68.8
2976.0,0.0624,68.0
3228.0,0.067,68.1
3708.0,0.081,66.5
3744.0,0.0764,67.4
3540.0,0.0728,68.0
3504.0,0.0762,66.2
3444.0,0.0737,65.7
4140.0,0.0952,63.2
3924.0,0.0922,61.5
4956.0,0.1101,62.2
4860.0,0.1147,61.0
5208.0,0.1216,60.5
5136.0,0.127,58.6
5148.0,0.1387,55.5
5772.0,0.221,46.3
5904.0,0.2056,43.5
6036.0,0.2092,42.2
5016.0,0.1541,44.1
4404.0,0.2592,34.3
5544.0,0.2116,35.6
4752.0,0.2803,30.0
3228.0,0.2277,25.1
5712.0,0.2565,28.3
4992.0,0.175,34.4
4356.0,0.3024,27.5
4548.0,0.2477,26.8
5340.0,0.2505,28.5
5388.0,0.254,29.3
4332.0,0.2415,27.5
4056.0,0.2458,25.5
4824.0,0.2129,28.8
4644.0,0.1415,37.6
4128.0,0.1896,34.3
5112.0,0.2525,31.5
5604.0,0.2431,32.1
4524.0,0.3313,25.7
4368.0,0.2856,23.7
5376.0,0.1548,36.5
4572.0,0.1968,34.7
5748.0,0.1677,41.6
3156.0,0.3432,27.4
5388.0,0.2299,30.3
5592.0,0.2187,33.6
3540.0,0.2611,26.7
5520.0,0.2114,32.1
4464.0,0.3284,25.9
4344.0,0.3075,23.1
5316.0,0.2444,27.2
3816.0,0.3004,22.8
4176.0,0.2307,24.4
4068.0,0.121,36.5
3144.0,0.0677,51.7
3312.0,0.0711,59.2
3600.0,0.0757,63.4
2952.0,0.0634,65.2
2676.0,0.0557,66.7
2964.0,0.0609,68.3
3144.0,0.0641,69.2
3264.0,0.0707,67.7
2484.0,0.0543,67.2
2820.0,0.0619,66.2
2508.0,0.0518,67.9
2676.0,0.0572,67.5
2412.0,0.0531,67.1
2040.0,0.0442,67.6
1896.0,0.0402,67.4
1620.0,0.0372,66.9
1788.0,0.0374,68.2
1644.0,0.0349,68.6
2328.0,0.0519,66.3
1848.0,0.0419,65.0
1692.0,0.0351,67.4
1620.0,0.033,69.3
1860.0,0.0405,68.2
1704.0,0.0357,68.8
1464.0,0.0294,70.6
1536.0,0.0318,70.2
1596.0,0.0352,69.2
1236.0,0.0284,67.0
1188.0,0.0248,68.4
1404.0,0.0295,68.6
1632.0,0.0357,67.2
1308.0,0.0276,68.2
1644.0,0.0349,68.3
1500.0,0.0305,68.9
1548.0,0.0317,69.1
1356.0,0.0296,68.4
1512.0,0.0303,69.2
1308.0,0.0283,68.8
1620.0,0.0357,68.1
1536.0,0.0342,66.5
1356.0,0.0283,67.6
1224.0,0.0251,68.8
1272.0,0.0291,67.0
1560.0,0.0353,67.2
1260.0,0.0259,69.0
1416.0,0.0331,66.1
1320.0,0.0304,66.6
1608.0,0.0335,67.5
1356.0,0.0289,67.8
1368.0,0.0298,67.9
1068.0,0.0229,68.1
1212.0,0.0246,68.5
1068.0,0.0245,68.1
1212.0,0.0269,67.3
1356.0,0.0294,68.6
1392.0,0.0304,67.5
1404.0,0.0309,67.7
1452.0,0.0332,66.7
1524.0,0.0324,68.0
1212.0,0.0251,68.2
1368.0,0.0302,67.9
1380.0,0.0274,69.8
972.0,0.0207,69.1
1128.0,0.0247,68.8
1308.0,0.0299,67.5
1248.0,0.0275,68.1
1152.0,0.0258,67.8
1404.0,0.0306,69.3
1104.0,0.0233,69.9
936.0,0.0229,67.5
1308.0,0.0285,67.8
1476.0,0.0312,68.3
1284.0,0.0286,67.6
1536.0,0.0323,69.4
1332.0,0.0308,68.0
1284.0,0.0281,68.2
1056.0,0.0233,68.4
1500.0,0.0352,66.4
1608.0,0.0312,70.1
1164.0,0.0243,70.0
1632.0,0.0394,68.1
1488.0,0.0297,69.8
1536.0,0.0329,69.9
1320.0,0.0279,69.8
1452.0,0.031,69.2
1464.0,0.0318,69.3
1308.0,0.0304,67.8
1320.0,0.026000000000000002,70.0
1632.0,0.0344,69.8
1464.0,0.0321,68.8
1716.0,0.0355,70.1
1152.0,0.024,69.4
1404.0,0.0295,69.6
1284.0,0.0264,70.4
1512.0,0.0322,69.6
1332.0,0.0284,69.0
1476.0,0.0291,71.7
1332.0,0.0298,70.1
1044.0,0.0233,68.4
1104.0,0.0247,67.9
1140.0,0.0235,68.6
1200.0,0.0252,69.5
1152.0,0.0244,69.4
1212.0,0.0264,68.0
1164.0,0.0249,67.9
1332.0,0.0287,67.7
1488.0,0.0316,68.2
1140.0,0.026000000000000002,67.6
852.0,0.0167,70.0
1080.0,0.0234,69.2
996.0,0.0211,69.9
768.0,0.0163,69.5
948.0,0.0191,70.9
840.0,0.0177,69.8
792.0,0.017,69.5
780.0,0.0175,67.4
576.0,0.0125,68.5
708.0,0.0156,67.8
720.0,0.0156,68.2
744.0,0.0149,69.2
768.0,0.0174,67.6
612.0,0.0126,68.5
780.0,0.0172,68.4
684.0,0.0143,68.6
612.0,0.0128,68.6
504.0,0.011000000000000001,69.0
576.0,0.012,68.8
480.0,0.0102,68.0
648.0,0.0153,66.4
444.0,0.0091,67.6
492.0,0.0095,69.1
444.0,0.0088,68.7
624.0,0.0124,68.6
468.0,0.01,69.6
516.0,0.0102,69.2
600.0,0.0123,69.2
576.0,0.0104,70.7
504.0,0.0102,69.2
636.0,0.0126,69.2
600.0,0.0132,68.9
456.0,0.0091,69.6
444.0,0.0088,69.5
516.0,0.0108,69.7
480.0,0.0093,69.1
384.0,0.0081,69.0
336.0,0.0074,69.7
468.0,0.0095,68.7
456.0,0.011000000000000001,68.1
420.0,0.0084,68.4
444.0,0.0097,69.1
384.0,0.0085,68.3
312.0,0.006999999999999999,68.1
468.0,0.0114,67.2
552.0,0.0123,68.1
456.0,0.0119,65.1
372.0,0.008,67.5
396.0,0.0094,67.5
228.0,0.0046,68.5
216.0,0.0051,67.0
216.0,0.0069,67.3
204.0,0.0047,67.5
216.0,0.0053,68.5
156.0,0.0037,69.0
336.0,0.0077,68.6
156.0,0.0039,68.9
192.0,0.0041,69.0
96.0,0.0021,69.9
252.0,0.0064,67.7
180.0,0.0048,68.1
240.0,0.0072,67.4
156.0,0.0032,67.5
168.0,0.0035,69.7
156.0,0.0035,70.0
168.0,0.0036,69.6
144.0,0.0038,69.6
120.0,0.0037,67.9
144.0,0.0041,68.6
108.0,0.0037,68.5
84.0,0.0018,69.8
108.0,0.0027,69.6
168.0,0.0047,67.9
120.0,0.0039,68.3
108.0,0.0025,69.9
132.0,0.0045,68.2
72.0,0.0039,67.4
84.0,0.0023,69.0
36.0,0.0007,69.2
132.0,0.0026,69.7
108.0,0.0027,68.6
60.0,0.0019,69.1
84.0,0.0023,68.2
96.0,0.0034,68.5
84.0,0.0021,70.0
60.0,0.0022,69.5
96.0,0.0027,68.1
72.0,0.0015,68.3
48.0,0.0011,68.4
84.0,0.0029,68.4
60.0,0.0012,70.1
144.0,0.003,70.3
144.0,0.0028,71.0
36.0,0.0007,70.6
132.0,0.0029,70.2
132.0,0.0027,70.1
84.0,0.0019,68.5
108.0,0.003,69.6
156.0,0.0038,70.5
144.0,0.004,67.5
132.0,0.0025,70.1
108.0,0.0025,68.9
156.0,0.0035,69.4
108.0,0.0023,69.7
192.0,0.0053,69.0
132.0,0.0035,68.9
180.0,0.005,69.0
240.0,0.0055,68.9
420.0,0.0095,68.7
336.0,0.0078,68.6
360.0,0.0071,69.6
252.0,0.005,69.2
372.0,0.0089,69.1
348.0,0.0078,68.6
516.0,0.0096,70.3
672.0,0.0136,70.0
756.0,0.0151,69.8
492.0,0.0106,69.9
1056.0,0.021,69.6
1056.0,0.0204,70.4
1260.0,0.0259,70.0
1356.0,0.0294,68.1
1140.0,0.0231,68.6
1584.0,0.0351,67.9
1752.0,0.0357,69.5
2052.0,0.0397,70.7
2304.0,0.0463,70.5
2424.0,0.0494,70.5
2640.0,0.0565,69.1
3072.0,0.0701,66.0
2868.0,0.0609,66.6
3360.0,0.0711,66.8
3672.0,0.0792,66.4
3120.0,0.0673,66.4
4020.0,0.0873,66.0
3936.0,0.0892,64.0
4560.0,0.1037,63.1
4740.0,0.1099,61.9
4260.0,0.0994,61.2
5076.0,0.1188,60.7
4692.0,0.1079,61.1
5388.0,0.1303,59.8
5232.0,0.1338,57.6
5808.0,0.1639,53.9
5760.0,0.1762,50.2
5796.0,0.1541,52.0
4812.0,0.157,47.8
5028.0,0.2184,40.5
4788.0,0.2273,35.3
4068.0,0.2791,28.1
4932.0,0.18600000000000003,33.0
3924.0,0.3832,23.7
5172.0,0.2734,25.4
5784.0,0.2132,32.1
5328.0,0.2099,34.1
3864.0,0.4014,24.0
5016.0,0.2109,29.0
4476.0,0.2583,26.9
5064.0,0.2078,30.8
5328.0,0.1615,38.5
4776.0,0.1207,47.0
4176.0,0.2501,35.3
4308.0,0.1828,34.2
5220.0,0.2663,30.9
4080.0,0.2179,28.6
4740.0,0.1324,39.2
5592.0,0.1544,45.0
4404.0,0.2201,36.6
4332.0,0.2379,31.2
5280.0,0.1895,35.1
4716.0,0.2872,29.1
4896.0,0.2211,30.3
4620.0,0.1432,37.9
4356.0,0.0997,49.9
3948.0,0.0892,56.3
4320.0,0.099,59.0
3936.0,0.0885,60.9
4356.0,0.0975,62.0
3708.0,0.078,64.5
3228.0,0.0688,65.6
4128.0,0.0873,66.2
2580.0,0.0533,67.2
3180.0,0.0665,67.5
3012.0,0.0627,67.5
3780.0,0.0831,65.9
3000.0,0.069,64.1
3084.0,0.0657,65.5
3060.0,0.0654,66.0
2340.0,0.0477,67.3
3108.0,0.1078,55.3
2676.0,0.0903,48.8
2448.0,0.0499,59.3
2304.0,0.051,63.3
2304.0,0.0496,65.2
1920.0,0.0396,67.6
1932.0,0.0423,67.5
1980.0,0.0405,67.9
1728.0,0.0377,66.8
1608.0,0.0327,67.8
1584.0,0.0353,66.4
1680.0,0.0355,67.7
1476.0,0.0296,68.6
1740.0,0.0364,69.0
1488.0,0.0315,68.9
1584.0,0.0334,68.0
1500.0,0.0317,69.4
1620.0,0.0343,68.5
1296.0,0.0309,67.5
1644.0,0.0342,69.2
1524.0,0.032,68.2
1572.0,0.0339,68.1
1236.0,0.0252,69.5
1356.0,0.0305,68.2
1608.0,0.0329,69.4
1392.0,0.0286,69.5
1416.0,0.0288,69.7
1056.0,0.0235,68.0
1428.0,0.0321,66.9
1404.0,0.0297,68.1
1344.0,0.0298,67.2
1668.0,0.0381,65.8
1524.0,0.0313,67.3
1356.0,0.0297,67.3
1260.0,0.0274,68.2
1272.0,0.0266,69.3
1008.0,0.024,67.0
1560.0,0.0349,66.9
1224.0,0.0254,68.3
1524.0,0.0353,65.2
1320.0,0.0301,64.9
1392.0,0.0316,65.2
1008.0,0.0228,66.3
1356.0,0.0296,66.9
1272.0,0.0291,66.6
1524.0,0.0353,65.5
1464.0,0.0337,64.9
1260.0,0.0277,65.8
1728.0,0.0362,67.3
1332.0,0.0294,68.0
1332.0,0.0287,68.0
1440.0,0.0314,67.6
1164.0,0.024,68.2
1320.0,0.0291,67.5
1092.0,0.027999999999999997,64.7
1020.0,0.0235,67.0
1200.0,0.0266,67.6
1356.0,0.0276,68.8
1380.0,0.0325,67.0
1284.0,0.0286,66.2
1236.0,0.0286,66.5
1260.0,0.0298,66.0
1140.0,0.0259,67.0
1296.0,0.0314,65.5
1392.0,0.0338,63.8
1020.0,0.0253,65.2
1164.0,0.025,66.9
1008.0,0.0216,67.6
1128.0,0.0248,68.3
1056.0,0.0228,68.1
1344.0,0.0294,67.5
1236.0,0.0264,68.6
876.0,0.0187,68.5
1380.0,0.0328,66.5
1464.0,0.034,65.5
1464.0,0.0307,67.4
1116.0,0.0297,63.3
1332.0,0.0308,65.1
1296.0,0.0314,64.7
1308.0,0.0285,65.6
1416.0,0.0304,67.5
1428.0,0.0316,66.9
1428.0,0.0308,67.8
1260.0,0.0273,67.5
1116.0,0.0236,67.9
1452.0,0.0323,66.6
792.0,0.0182,66.7
1368.0,0.0303,66.5
888.0,0.0206,65.3
900.0,0.0204,66.5
1236.0,0.0266,67.4
1140.0,0.0258,67.2
1272.0,0.0273,67.4
1296.0,0.0302,65.3
1104.0,0.024,66.7
852.0,0.0188,67.5
1164.0,0.0272,65.0
1128.0,0.0258,65.5
1104.0,0.0261,64.7
696.0,0.0158,66.1
1176.0,0.0271,65.1
924.0,0.0225,64.5
768.0,0.0182,66.3
948.0,0.023,64.1
912.0,0.0207,65.2
948.0,0.021,66.6
792.0,0.0179,66.7
756.0,0.0167,66.8
732.0,0.0159,67.2
636.0,0.0141,66.8
588.0,0.0136,65.5
840.0,0.0209,65.3
672.0,0.0166,65.5
408.0,0.0091,66.6
516.0,0.0123,65.7
396.0,0.0092,66.5
552.0,0.0127,66.2
684.0,0.0151,66.9
492.0,0.0109,68.9
588.0,0.0141,68.1
420.0,0.0107,67.0
576.0,0.0119,68.3
552.0,0.0121,69.0
528.0,0.0115,69.0
552.0,0.0111,69.0
528.0,0.0123,68.9
432.0,0.0093,69.1
576.0,0.0116,68.9
396.0,0.0084,69.4
492.0,0.0102,68.7
408.0,0.0081,69.6
312.0,0.0065,69.6
324.0,0.0066,69.2
384.0,0.0073,69.6
468.0,0.0097,69.8
552.0,0.0125,67.8
564.0,0.0129,67.4
540.0,0.0116,67.8
492.0,0.0099,67.6
504.0,0.0109,68.2
444.0,0.008,69.7
408.0,0.0091,69.2
396.0,0.0081,69.2
480.0,0.0106,68.7
492.0,0.0108,69.0
432.0,0.009000000000000001,68.8
408.0,0.0082,69.9
288.0,0.0055,69.2
372.0,0.0084,68.3
144.0,0.0033,69.7
180.0,0.004,68.8
168.0,0.0033,69.5
288.0,0.0056,69.7
216.0,0.0043,69.6
336.0,0.0066,68.9
204.0,0.0049,68.9
192.0,0.0038,69.0
156.0,0.0033,68.8
132.0,0.0027,69.6
144.0,0.0028,69.7
132.0,0.0029,68.6
156.0,0.004,68.2
60.0,0.0014,68.7
204.0,0.0039,68.7
156.0,0.0042,68.3
48.0,0.0008,69.9
156.0,0.0037,69.0
84.0,0.0014,70.4
108.0,0.0031,68.9
156.0,0.0032,70.0
132.0,0.004,69.2
156.0,0.0041,68.4
84.0,0.0018,70.1
132.0,0.0046,68.7
60.0,0.0023,66.3
72.0,0.0021,67.9
144.0,0.0029,69.9
120.0,0.0031,69.0
132.0,0.0029,68.9
84.0,0.002,70.1
60.0,0.0017,69.2
96.0,0.0022,68.0
108.0,0.0028,67.3
144.0,0.0036,69.2
120.0,0.0032,68.8
48.0,0.001,68.4
96.0,0.0023,68.9
60.0,0.0013,69.6
96.0,0.0018,68.3
180.0,0.005,69.1
84.0,0.0024,68.7
108.0,0.0025,69.2
72.0,0.0015,69.6
108.0,0.0021,68.6
132.0,0.0037,69.3
108.0,0.0029,70.1
108.0,0.0038,69.5
156.0,0.0058,66.9
120.0,0.0034,69.3
192.0,0.0042,69.2
132.0,0.0028,68.5
96.0,0.0022,69.0
120.0,0.0022,69.8
144.0,0.0035,69.1
180.0,0.0047,67.6
312.0,0.0061,70.3
312.0,0.0076,69.4
300.0,0.0065,69.7
288.0,0.0064,68.8
396.0,0.0087,69.0
408.0,0.0093,69.2
360.0,0.0079,70.1
384.0,0.0082,69.3
528.0,0.0114,69.2
672.0,0.0144,69.2
720.0,0.0156,69.1
888.0,0.0186,69.6
936.0,0.0196,69.2
1128.0,0.0227,70.0
1128.0,0.0227,70.7
1260.0,0.0261,70.2
1200.0,0.0245,69.8
1332.0,0.0275,70.1
1548.0,0.0301,71.3
1812.0,0.0378,70.5
2232.0,0.0449,70.3
2112.0,0.044000000000000004,68.9
2340.0,0.0485,68.6
2652.0,0.0581,66.7
3204.0,0.0695,66.0
3456.0,0.0727,66.5
3456.0,0.0753,66.0
3600.0,0.0731,67.7
3660.0,0.0891,63.0
3324.0,0.0734,62.7
3528.0,0.0821,61.0
4080.0,0.0904,61.6
4464.0,0.1028,60.7
4776.0,0.1127,59.6
5052.0,0.1241,58.0
4632.0,0.1093,58.2
4932.0,0.1257,56.2
5664.0,0.1503,54.3
5592.0,0.162,51.0
5412.0,0.1638,48.6
4824.0,0.1594,45.3
4524.0,0.1185,49.4
5424.0,0.1644,47.8
4080.0,0.1189,47.9
5016.0,0.1455,48.1
4560.0,0.1298,48.6
4572.0,0.1174,51.5
4524.0,0.1116,54.2
4032.0,0.1035,54.4
3372.0,0.0745,58.9
3300.0,0.0734,60.9
3528.0,0.0827,60.2
2904.0,0.0646,61.4
3828.0,0.0926,60.2
4224.0,0.1033,59.2
4284.0,0.1051,58.7
4728.0,0.1191,57.6
4728.0,0.1176,57.4
4392.0,0.1144,56.1
4692.0,0.1105,58.3
4884.0,0.1203,58.1
4704.0,0.1111,59.3
4548.0,0.1065,60.1
4488.0,0.1042,60.7
4032.0,0.0875,63.2
3960.0,0.0884,64.1
4020.0,0.0891,64.9
3924.0,0.0892,64.2
4548.0,0.1072,63.0
4260.0,0.0937,64.4
4104.0,0.0946,63.7
3900.0,0.0864,64.5
3996.0,0.0891,64.8
3960.0,0.0873,65.2
3900.0,0.0809,67.5
3408.0,0.0721,68.0
2952.0,0.0613,69.0
2760.0,0.0606,66.7
2736.0,0.0603,65.5
2784.0,0.0594,66.0
2136.0,0.0421,68.3
2520.0,0.0554,66.3
2664.0,0.055999999999999994,66.9
2004.0,0.0428,66.7
2448.0,0.052000000000000005,66.6
2124.0,0.0449,67.5
2052.0,0.0433,67.5
2172.0,0.0443,68.2
1836.0,0.0363,69.7
1692.0,0.035,69.6
2016.0,0.0435,68.0
1668.0,0.0338,68.4
1692.0,0.036000000000000004,68.2
1656.0,0.0339,68.8
1632.0,0.035,67.4
1572.0,0.0344,67.3
1416.0,0.0293,68.4
1716.0,0.0365,67.6
1608.0,0.0346,67.4
1368.0,0.0298,67.3
1428.0,0.0311,67.0
1176.0,0.0255,67.4
1512.0,0.0326,66.8
1044.0,0.0236,66.3
1392.0,0.0318,66.5
1464.0,0.0308,67.4
1200.0,0.0257,68.1
1440.0,0.0295,68.5
1368.0,0.0302,67.9
1152.0,0.0235,68.5
1368.0,0.0309,66.8
1464.0,0.0328,66.6
1200.0,0.0244,67.8
1200.0,0.0246,68.8
1152.0,0.024,68.9
1488.0,0.031,68.9
1416.0,0.0339,65.9
1284.0,0.0289,67.1
1128.0,0.0233,68.3
1104.0,0.0223,68.9
1272.0,0.0281,68.5
1584.0,0.0339,67.6
1500.0,0.032,67.8
1476.0,0.032,67.8
1248.0,0.0274,67.9
1368.0,0.03,67.2
1344.0,0.0288,67.9
1368.0,0.0299,67.8
1416.0,0.0281,69.4
1644.0,0.0358,67.4
1308.0,0.0263,69.2
1488.0,0.0314,67.7
1692.0,0.0353,68.4
1572.0,0.0319,68.9
1356.0,0.0286,68.3
1236.0,0.0253,68.1
1296.0,0.0271,68.7
1392.0,0.0302,67.4
1152.0,0.024,67.5
1344.0,0.0285,68.2
1632.0,0.034,67.9
1356.0,0.0291,67.8
1236.0,0.0285,66.0
1200.0,0.0289,65.5
1392.0,0.03,66.5
1236.0,0.0263,66.8
1236.0,0.0275,66.3
1524.0,0.0327,66.7
1272.0,0.0257,67.7
1368.0,0.0319,66.6
1380.0,0.027999999999999997,68.0
1368.0,0.03,67.1
1164.0,0.0246,68.4
1260.0,0.0297,65.5
1116.0,0.0236,65.9
1116.0,0.0236,66.9
1224.0,0.0299,64.9
1500.0,0.0336,66.6
1512.0,0.0335,65.4
1320.0,0.0274,67.3
1488.0,0.0348,65.5
1068.0,0.025,64.8
1428.0,0.0298,66.8
1068.0,0.0219,68.3
1536.0,0.035,66.2
1764.0,0.0356,68.2
1536.0,0.0352,66.3
1236.0,0.0273,66.6
1200.0,0.0255,67.1
1284.0,0.0281,66.9
1032.0,0.0211,68.1
1224.0,0.0251,68.9
1116.0,0.0248,67.0
1428.0,0.0313,67.3
1404.0,0.0295,67.8
1296.0,0.028999999999999998,67.0
1080.0,0.024,66.5
912.0,0.0203,67.7
1320.0,0.0281,67.5
1332.0,0.0283,67.8
972.0,0.0222,66.6
1140.0,0.0243,67.1
1020.0,0.0228,66.7
1176.0,0.0243,68.3
1296.0,0.0284,67.2
1008.0,0.0232,66.8
840.0,0.0178,67.9
912.0,0.0193,68.3
1044.0,0.0234,67.3
888.0,0.0183,68.4
816.0,0.0178,67.9
804.0,0.0169,68.6
840.0,0.0177,69.3
660.0,0.0147,68.9
912.0,0.0186,69.5
732.0,0.0151,70.1
672.0,0.0139,69.5
624.0,0.013000000000000001,69.2
912.0,0.0194,68.2
852.0,0.0174,68.6
612.0,0.0127,68.4
768.0,0.0157,68.6
708.0,0.0146,68.9
564.0,0.0119,68.0
564.0,0.0112,69.0
648.0,0.013999999999999999,68.1
504.0,0.0097,68.5
600.0,0.0126,68.9
600.0,0.0123,69.5
648.0,0.0134,68.7
732.0,0.0142,69.1
708.0,0.0139,69.4
684.0,0.0135,69.6
564.0,0.0122,69.4
588.0,0.0118,68.9
600.0,0.0124,69.6
612.0,0.0121,69.6
528.0,0.0099,69.6
504.0,0.0096,70.0
684.0,0.0136,69.7
564.0,0.0113,70.2
516.0,0.0102,70.7
540.0,0.0104,70.1
432.0,0.0086,70.3
564.0,0.0114,69.2
456.0,0.009000000000000001,70.4
312.0,0.0064,68.7
360.0,0.0072,69.5
420.0,0.0081,69.5
480.0,0.0101,69.2
444.0,0.0095,69.8
396.0,0.008,68.7
288.0,0.0057,68.8
372.0,0.0071,69.4
384.0,0.0082,68.9
336.0,0.0068,69.2
288.0,0.0057,70.2
312.0,0.0063,68.9
252.0,0.0059,68.1
300.0,0.0064,68.9
300.0,0.0058,70.0
120.0,0.0024,69.7
228.0,0.0045,68.2
180.0,0.0047,68.5
264.0,0.005,69.9
240.0,0.0047,68.4
252.0,0.0046,69.3
156.0,0.003,69.8
288.0,0.0056,68.3
216.0,0.0039,69.7
168.0,0.0035,70.0
168.0,0.0045,68.7
168.0,0.0031,68.4
192.0,0.0037,67.5
132.0,0.0027,69.8
180.0,0.0036,68.1
168.0,0.0041,68.2
84.0,0.0016,70.0
120.0,0.0026,68.9
84.0,0.0016,69.9
48.0,0.0011,69.5
180.0,0.0036,68.4
180.0,0.0032,68.3
156.0,0.0035,67.9
120.0,0.0024,70.2
132.0,0.0026,68.6
204.0,0.004,68.4
204.0,0.0037,70.2
84.0,0.0014,70.3
84.0,0.002,69.0
60.0,0.0011,70.6
132.0,0.0024,70.3
96.0,0.0019,69.5
72.0,0.0013,70.9
96.0,0.002,68.3
156.0,0.0036,68.7
156.0,0.0033,70.0
156.0,0.0031,70.1
156.0,0.0037,69.3
84.0,0.0021,69.8
108.0,0.0029,68.4
120.0,0.0024,68.2
96.0,0.0016,70.0
156.0,0.0031,68.9
96.0,0.0022,70.1
84.0,0.0017,69.7
144.0,0.0031,68.6
180.0,0.0043,68.3
204.0,0.0054,68.7
204.0,0.004,69.3
180.0,0.0042,69.5
132.0,0.0025,70.1
84.0,0.0016,68.6
204.0,0.0051,68.3
240.0,0.0055,69.0
192.0,0.004,68.9
360.0,0.0092,69.1
276.0,0.0057,67.8
228.0,0.0043,69.7
336.0,0.0068,69.9
360.0,0.0075,69.1
384.0,0.0082,68.8
360.0,0.0074,68.6
348.0,0.0071,68.7
336.0,0.0061,70.0
336.0,0.006999999999999999,69.9
300.0,0.0071,68.8
